id,name,time_submit,time_start,time_end,user,group,time_limit,required_cpus,used portion of time limit,avg_aborted_task,Average congestion,Average cpus,Duration (minutes),Wait time / time limit,Average time_limit,task_time,state
 fen1.bg.cmc.msu.ru.10921562, fen1.bg.cmc.msu.ru.10921562,2017-01-16 16:13,2017-01-16 16:13,2017-01-16 16:14,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921563, fen1.bg.cmc.msu.ru.10921563,2017-01-16 16:13,2017-01-16 16:14,2017-01-16 16:14,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921564, fen1.bg.cmc.msu.ru.10921564,2017-01-16 16:14,2017-01-16 16:14,2017-01-16 16:14,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921565, fen1.bg.cmc.msu.ru.10921565,2017-01-16 16:14,2017-01-16 16:14,2017-01-16 16:14,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921566, fen1.bg.cmc.msu.ru.10921566,2017-01-16 16:14,2017-01-16 16:14,2017-01-16 16:14,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921567, fen1.bg.cmc.msu.ru.10921567,2017-01-16 16:14,2017-01-16 16:14,2017-01-16 16:14,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921568, fen1.bg.cmc.msu.ru.10921568,2017-01-16 16:14,2017-01-16 16:14,2017-01-16 16:15,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921569, fen1.bg.cmc.msu.ru.10921569,2017-01-16 16:14,2017-01-16 16:15,2017-01-16 16:15,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921570, fen1.bg.cmc.msu.ru.10921570,2017-01-16 16:15,2017-01-16 16:15,2017-01-16 16:15,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921571, fen1.bg.cmc.msu.ru.10921571,2017-01-16 16:15,2017-01-16 16:15,2017-01-16 16:15,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921572, fen1.bg.cmc.msu.ru.10921572,2017-01-16 16:15,2017-01-16 16:15,2017-01-16 16:15,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921573, fen1.bg.cmc.msu.ru.10921573,2017-01-16 16:15,2017-01-16 16:15,2017-01-16 16:15,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921574, fen1.bg.cmc.msu.ru.10921574,2017-01-16 16:15,2017-01-16 16:15,2017-01-16 16:15,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921575, fen1.bg.cmc.msu.ru.10921575,2017-01-16 16:15,2017-01-16 16:15,2017-01-16 16:16,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921576, fen1.bg.cmc.msu.ru.10921576,2017-01-16 16:16,2017-01-16 16:16,2017-01-16 16:16,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921577, fen1.bg.cmc.msu.ru.10921577,2017-01-16 16:16,2017-01-16 16:16,2017-01-16 16:16,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921578, fen1.bg.cmc.msu.ru.10921578,2017-01-16 16:16,2017-01-16 16:16,2017-01-16 16:16,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921579, fen1.bg.cmc.msu.ru.10921579,2017-01-16 16:16,2017-01-16 16:16,2017-01-16 16:17,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921580, fen1.bg.cmc.msu.ru.10921580,2017-01-16 16:16,2017-01-16 16:17,2017-01-16 16:17,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921581, fen1.bg.cmc.msu.ru.10921581,2017-01-16 16:17,2017-01-16 16:17,2017-01-16 16:17,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921582, fen1.bg.cmc.msu.ru.10921582,2017-01-16 16:17,2017-01-16 16:17,2017-01-16 16:17,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921583, fen1.bg.cmc.msu.ru.10921583,2017-01-16 16:17,2017-01-16 16:17,2017-01-16 16:17,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921584, fen1.bg.cmc.msu.ru.10921584,2017-01-16 16:17,2017-01-16 16:17,2017-01-16 16:17,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921585, fen1.bg.cmc.msu.ru.10921585,2017-01-16 16:17,2017-01-16 16:17,2017-01-16 16:18,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921586, fen1.bg.cmc.msu.ru.10921586,2017-01-16 16:17,2017-01-16 16:18,2017-01-16 16:18,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921587, fen1.bg.cmc.msu.ru.10921587,2017-01-16 16:18,2017-01-16 16:18,2017-01-16 16:18,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921588, fen1.bg.cmc.msu.ru.10921588,2017-01-16 16:18,2017-01-16 16:18,2017-01-16 16:19,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921589, fen1.bg.cmc.msu.ru.10921589,2017-01-16 16:18,2017-01-16 16:18,2017-01-16 16:19,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921590, fen1.bg.cmc.msu.ru.10921590,2017-01-16 16:18,2017-01-16 16:18,2017-01-16 16:19,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921591, fen1.bg.cmc.msu.ru.10921591,2017-01-16 16:18,2017-01-16 16:19,2017-01-16 16:19,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921592, fen1.bg.cmc.msu.ru.10921592,2017-01-16 16:19,2017-01-16 16:19,2017-01-16 16:19,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921593, fen1.bg.cmc.msu.ru.10921593,2017-01-16 16:19,2017-01-16 16:19,2017-01-16 16:20,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921594, fen1.bg.cmc.msu.ru.10921594,2017-01-16 16:19,2017-01-16 16:19,2017-01-16 16:20,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921595, fen1.bg.cmc.msu.ru.10921595,2017-01-16 16:19,2017-01-16 16:20,2017-01-16 16:20,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921596, fen1.bg.cmc.msu.ru.10921596,2017-01-16 16:19,2017-01-16 16:20,2017-01-16 16:20,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921597, fen1.bg.cmc.msu.ru.10921597,2017-01-16 16:19,2017-01-16 16:20,2017-01-16 16:20,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921598, fen1.bg.cmc.msu.ru.10921598,2017-01-16 16:20,2017-01-16 16:20,2017-01-16 16:21,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921599, fen1.bg.cmc.msu.ru.10921599,2017-01-16 16:20,2017-01-16 16:20,2017-01-16 16:21,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921600, fen1.bg.cmc.msu.ru.10921600,2017-01-16 16:20,2017-01-16 16:20,2017-01-16 16:21,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921601, fen1.bg.cmc.msu.ru.10921601,2017-01-16 16:20,2017-01-16 16:21,2017-01-16 16:21,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921602, fen1.bg.cmc.msu.ru.10921602,2017-01-16 16:20,2017-01-16 16:21,2017-01-16 16:21,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921603, fen1.bg.cmc.msu.ru.10921603,2017-01-16 16:21,2017-01-16 16:21,2017-01-16 16:21,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921604, fen1.bg.cmc.msu.ru.10921604,2017-01-16 16:21,2017-01-16 16:21,2017-01-16 16:21,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921605, fen1.bg.cmc.msu.ru.10921605,2017-01-16 16:21,2017-01-16 16:21,2017-01-16 16:21,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921606, fen1.bg.cmc.msu.ru.10921606,2017-01-16 16:21,2017-01-16 16:21,2017-01-16 16:22,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921607, fen1.bg.cmc.msu.ru.10921607,2017-01-16 16:21,2017-01-16 16:21,2017-01-16 16:22,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,1, Completed
 fen1.bg.cmc.msu.ru.10921608, fen1.bg.cmc.msu.ru.10921608,2017-01-16 16:21,2017-01-16 16:22,2017-01-16 16:22,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921609, fen1.bg.cmc.msu.ru.10921609,2017-01-16 16:21,2017-01-16 16:21,2017-01-16 16:22,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921610, fen1.bg.cmc.msu.ru.10921610,2017-01-16 16:22,2017-01-16 16:22,2017-01-16 16:22,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921611, fen1.bg.cmc.msu.ru.10921611,2017-01-16 16:22,2017-01-16 16:22,2017-01-16 16:22,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921612, fen1.bg.cmc.msu.ru.10921612,2017-01-16 16:22,2017-01-16 16:22,2017-01-16 16:22,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921613, fen1.bg.cmc.msu.ru.10921613,2017-01-16 16:22,2017-01-16 16:22,2017-01-16 16:22,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921614, fen1.bg.cmc.msu.ru.10921614,2017-01-16 16:22,2017-01-16 16:22,2017-01-16 16:23,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921615, fen1.bg.cmc.msu.ru.10921615,2017-01-16 16:22,2017-01-16 16:23,2017-01-16 16:23,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921616, fen1.bg.cmc.msu.ru.10921616,2017-01-16 16:23,2017-01-16 16:23,2017-01-16 16:23,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921617, fen1.bg.cmc.msu.ru.10921617,2017-01-16 16:23,2017-01-16 16:23,2017-01-16 16:23,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921618, fen1.bg.cmc.msu.ru.10921618,2017-01-16 16:23,2017-01-16 16:23,2017-01-16 16:24,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,1, Completed
 fen1.bg.cmc.msu.ru.10921619, fen1.bg.cmc.msu.ru.10921619,2017-01-16 16:23,2017-01-16 16:23,2017-01-16 16:23,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921620, fen1.bg.cmc.msu.ru.10921620,2017-01-16 16:23,2017-01-16 16:23,2017-01-16 16:24,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921621, fen1.bg.cmc.msu.ru.10921621,2017-01-16 16:23,2017-01-16 16:23,2017-01-16 16:24,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921622, fen1.bg.cmc.msu.ru.10921622,2017-01-16 16:23,2017-01-16 16:24,2017-01-16 16:24,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921623, fen1.bg.cmc.msu.ru.10921623,2017-01-16 16:24,2017-01-16 16:24,2017-01-16 16:24,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921624, fen1.bg.cmc.msu.ru.10921624,2017-01-16 16:24,2017-01-16 16:24,2017-01-16 16:24,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921625, fen1.bg.cmc.msu.ru.10921625,2017-01-16 16:24,2017-01-16 16:24,2017-01-16 16:24,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921626, fen1.bg.cmc.msu.ru.10921626,2017-01-16 16:24,2017-01-16 16:24,2017-01-16 16:25,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,1, Completed
 fen1.bg.cmc.msu.ru.10921627, fen1.bg.cmc.msu.ru.10921627,2017-01-16 16:24,2017-01-16 16:25,2017-01-16 16:25,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921628, fen1.bg.cmc.msu.ru.10921628,2017-01-16 16:24,2017-01-16 16:25,2017-01-16 16:25,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921629, fen1.bg.cmc.msu.ru.10921629,2017-01-16 16:25,2017-01-16 16:25,2017-01-16 16:25,pseudo_cluster_user_11,pseudo_cluster_group_6,10,32,0.02,0.057,1.405,32.407,5.983,0.188,11.54,0, Completed
 fen1.bg.cmc.msu.ru.10921630, fen1.bg.cmc.msu.ru.10921630,2017-01-16 16:25,2017-01-16 16:25,2017-01-16 16:27,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,2, Completed
 fen1.bg.cmc.msu.ru.10921631, fen1.bg.cmc.msu.ru.10921631,2017-01-16 16:30,2017-01-16 16:30,2017-01-16 16:31,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,1, Completed
 fen1.bg.cmc.msu.ru.10921632, fen1.bg.cmc.msu.ru.10921632,2017-01-16 16:35,2017-01-16 16:35,2017-01-16 16:36,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,1, Completed
 fen1.bg.cmc.msu.ru.10921633, fen1.bg.cmc.msu.ru.10921633,2017-01-16 16:39,2017-01-16 16:39,2017-01-16 16:39,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,0, Completed
 fen1.bg.cmc.msu.ru.10921634, fen1.bg.cmc.msu.ru.10921634,2017-01-16 16:42,2017-01-16 16:42,2017-01-16 16:43,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,1, Completed
 fen1.bg.cmc.msu.ru.10921635, fen1.bg.cmc.msu.ru.10921635,2017-01-16 16:49,2017-01-16 16:49,2017-01-16 16:50,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,1, Completed
 fen1.bg.cmc.msu.ru.10921636, fen1.bg.cmc.msu.ru.10921636,2017-01-16 17:02,2017-01-16 17:02,2017-01-16 17:07,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,5, Removed
 fen1.bg.cmc.msu.ru.10921637, fen1.bg.cmc.msu.ru.10921637,2017-01-16 17:11,2017-01-16 17:11,2017-01-16 17:16,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,5, Removed
 fen1.bg.cmc.msu.ru.10921638, fen1.bg.cmc.msu.ru.10921638,2017-01-16 17:17,2017-01-16 17:17,2017-01-16 17:22,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,5, Removed
 fen1.bg.cmc.msu.ru.10921639, fen1.bg.cmc.msu.ru.10921639,2017-01-16 17:26,2017-01-16 17:26,2017-01-16 17:31,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,5, Removed
 fen1.bg.cmc.msu.ru.10921640, fen1.bg.cmc.msu.ru.10921640,2017-01-16 17:35,2017-01-16 17:35,2017-01-16 17:40,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,5, Removed
 fen1.bg.cmc.msu.ru.10921641, fen1.bg.cmc.msu.ru.10921641,2017-01-16 17:42,2017-01-16 17:42,2017-01-16 17:44,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,2, Completed
 fen1.bg.cmc.msu.ru.10921642, fen1.bg.cmc.msu.ru.10921642,2017-01-16 20:13,2017-01-16 20:13,2017-01-17 02:13,pseudo_cluster_user_3,pseudo_cluster_group_3,360,256,0.127,0.52,16.763,96.373,73.092,0.155,149.144,360, Removed
 fen1.bg.cmc.msu.ru.10921643, fen1.bg.cmc.msu.ru.10921643,2017-01-16 20:59,2017-01-16 20:59,2017-01-16 20:59,pseudo_cluster_user_30,pseudo_cluster_group_2,3,32,0.12,0.107,2.323,69.691,48,0.991,4.996,0, Completed
 fen1.bg.cmc.msu.ru.10921644, fen1.bg.cmc.msu.ru.10921644,2017-01-16 21:00,2017-01-16 21:00,2017-01-16 21:00,pseudo_cluster_user_30,pseudo_cluster_group_2,3,32,0.12,0.107,2.323,69.691,48,0.991,4.996,0, Completed
 fen1.bg.cmc.msu.ru.10921645, fen1.bg.cmc.msu.ru.10921645,2017-01-16 21:00,2017-01-16 21:00,2017-01-16 21:01,pseudo_cluster_user_30,pseudo_cluster_group_2,3,32,0.12,0.107,2.323,69.691,48,0.991,4.996,1, Completed
 fen1.bg.cmc.msu.ru.10921646, fen1.bg.cmc.msu.ru.10921646,2017-01-16 21:09,2017-01-16 21:09,2017-01-16 21:09,pseudo_cluster_user_30,pseudo_cluster_group_2,3,32,0.12,0.107,2.323,69.691,48,0.991,4.996,0, Completed
 fen1.bg.cmc.msu.ru.10921647, fen1.bg.cmc.msu.ru.10921647,2017-01-16 21:28,2017-01-16 21:28,2017-01-16 21:28,pseudo_cluster_user_30,pseudo_cluster_group_2,3,32,0.12,0.107,2.323,69.691,48,0.991,4.996,0, Completed
 fen1.bg.cmc.msu.ru.10921648, fen1.bg.cmc.msu.ru.10921648,2017-01-16 21:32,2017-01-16 21:32,2017-01-16 21:32,pseudo_cluster_user_30,pseudo_cluster_group_2,3,32,0.12,0.107,2.323,69.691,48,0.991,4.996,0, Completed
 fen1.bg.cmc.msu.ru.10921649, fen1.bg.cmc.msu.ru.10921649,2017-01-16 21:32,2017-01-16 21:32,2017-01-16 21:33,pseudo_cluster_user_30,pseudo_cluster_group_2,3,32,0.12,0.107,2.323,69.691,48,0.991,4.996,1, Completed
 fen1.bg.cmc.msu.ru.10921650, fen1.bg.cmc.msu.ru.10921650,2017-01-16 21:37,2017-01-16 21:37,2017-01-16 21:37,pseudo_cluster_user_30,pseudo_cluster_group_2,3,32,0.12,0.107,2.323,69.691,48,0.991,4.996,0, Completed
 fen1.bg.cmc.msu.ru.10921651, fen1.bg.cmc.msu.ru.10921651,2017-01-16 22:20,2017-01-16 22:20,2017-01-16 22:29,pseudo_cluster_user_41,pseudo_cluster_group_2,15,32,0.25,0.111,30.659,456.889,2.6,0.389,3.056,9, Completed
 fen1.bg.cmc.msu.ru.10921652, fen1.bg.cmc.msu.ru.10921652,2017-01-16 22:22,2017-01-16 22:22,2017-01-16 22:24,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,2, Completed
 fen1.bg.cmc.msu.ru.10921653, fen1.bg.cmc.msu.ru.10921653,2017-01-16 22:24,2017-01-16 22:24,2017-01-16 22:26,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,2, Completed
 fen1.bg.cmc.msu.ru.10921654, fen1.bg.cmc.msu.ru.10921654,2017-01-16 22:28,2017-01-16 22:28,2017-01-16 22:30,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,2, Completed
 fen1.bg.cmc.msu.ru.10921655, fen1.bg.cmc.msu.ru.10921655,2017-01-16 22:28,2017-01-16 22:29,2017-01-16 22:32,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,3, Completed
 fen1.bg.cmc.msu.ru.10921656, fen1.bg.cmc.msu.ru.10921656,2017-01-16 22:33,2017-01-16 22:33,2017-01-16 22:33,pseudo_cluster_user_41,pseudo_cluster_group_2,5,128,0.25,0.111,30.659,456.889,2.6,0.389,3.056,0, Completed
 fen1.bg.cmc.msu.ru.10921657, fen1.bg.cmc.msu.ru.10921657,2017-01-16 22:34,2017-01-16 22:34,2017-01-16 22:36,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,2, Completed
 fen1.bg.cmc.msu.ru.10921658, fen1.bg.cmc.msu.ru.10921658,2017-01-16 22:34,2017-01-16 22:34,2017-01-16 22:37,pseudo_cluster_user_40,pseudo_cluster_group_2,5,512,0.313,0.238,63.997,512,1,0.01,5,3, Completed
 fen1.bg.cmc.msu.ru.10921659, fen1.bg.cmc.msu.ru.10921659,2017-01-16 22:36,2017-01-16 22:38,2017-01-16 22:39,pseudo_cluster_user_41,pseudo_cluster_group_2,2,256,0.25,0.111,30.659,456.889,2.6,0.389,3.056,1, Completed
 fen1.bg.cmc.msu.ru.10921660, fen1.bg.cmc.msu.ru.10921660,2017-01-16 22:41,2017-01-16 22:41,2017-01-16 22:41,pseudo_cluster_user_41,pseudo_cluster_group_2,2,512,0.25,0.111,30.659,456.889,2.6,0.389,3.056,0, Completed
 fen1.bg.cmc.msu.ru.10921661, fen1.bg.cmc.msu.ru.10921661,2017-01-16 22:46,2017-01-16 22:46,2017-01-16 22:48,pseudo_cluster_user_41,pseudo_cluster_group_2,5,128,0.25,0.111,30.659,456.889,2.6,0.389,3.056,2, Completed
